Date,Time,Voltage (V),Current (A),Power (W),Energy (kWh)
10-03-2024,08:15:00,233.56,0.06,14.01,0.0035
10-03-2024,08:30:00,233.84,0.07,16.37,0.0041
10-03-2024,08:45:00,230.69,0.08,18.46,0.0046
10-03-2024,09:00:00,232.1,0.09,20.89,0.0052
10-03-2024,09:15:00,235.72,0.1,23.57,0.0059
10-03-2024,09:30:00,234.61,0.05,11.73,0.0029
10-03-2024,09:45:00,230.22,0.09,20.72,0.0052
10-03-2024,10:00:00,230.61,0.06,13.84,0.0035
10-03-2024,10:15:00,239.42,0.09,21.55,0.0054
10-03-2024,10:30:00,235.26,0.06,14.12,0.0035
10-03-2024,10:45:00,233.24,0.07,16.33,0.0041
10-03-2024,11:00:00,233.35,0.06,14,0.0035
10-03-2024,11:15:00,237.05,0.04,9.48,0.0024
10-03-2024,11:30:00,236.16,0.07,16.53,0.0041
10-03-2024,11:45:00,237.63,0.06,14.26,0.0036
10-03-2024,12:00:00,233.3,0.07,16.33,0.0041
10-03-2024,12:15:00,233.69,0.05,11.68,0.0029
10-03-2024,12:30:00,239.68,0.09,21.57,0.0054
10-03-2024,12:45:00,238.77,0.09,21.49,0.0054
10-03-2024,13:00:00,230.63,0.04,9.23,0.0023
10-03-2024,13:15:00,230.38,0.07,16.13,0.004
10-03-2024,13:30:00,238.45,0.09,21.46,0.0054
10-03-2024,13:45:00,235.91,0.05,11.8,0.003
10-03-2024,14:00:00,238.62,0.08,19.09,0.0048
10-03-2024,14:15:00,230.2,0.04,9.21,0.0023
10-03-2024,14:30:00,232.47,0.06,13.95,0.0035
10-03-2024,14:45:00,230.43,0.09,20.74,0.0052
10-03-2024,15:00:00,239.83,0.05,11.99,0.003
10-03-2024,15:15:00,235.43,0.07,16.48,0.0041
10-03-2024,15:30:00,230.22,0.07,16.12,0.004
10-03-2024,15:45:00,239.27,0.09,21.53,0.0054
10-03-2024,16:00:00,232.12,0.07,16.25,0.0041
10-03-2024,16:15:00,232.38,0.08,18.59,0.0046
10-03-2024,16:30:00,238.52,0.04,9.54,0.0024
10-03-2024,16:45:00,231.01,0.05,11.55,0.0029
10-03-2024,17:00:00,233.21,0.04,9.33,0.0023
10-03-2024,17:15:00,234.11,0.06,14.05,0.0035
10-03-2024,17:30:00,235.24,0.1,23.52,0.0059
10-03-2024,17:45:00,237.32,0.04,9.49,0.0024
10-03-2024,18:00:00,237.29,0.08,18.98,0.0047
10-03-2024,18:15:00,233.36,0.05,11.67,0.0029
10-03-2024,18:30:00,231.4,0.07,16.2,0.004
10-03-2024,18:45:00,231.29,0.04,9.25,0.0023
10-03-2024,19:00:00,232.31,0.08,18.58,0.0046
10-03-2024,19:15:00,234.81,0.09,21.13,0.0053
10-03-2024,19:30:00,236.81,0.08,18.94,0.0047
10-03-2024,19:45:00,233.36,0.06,14,0.0035
10-03-2024,20:00:00,233.2,0.04,9.33,0.0023
10-03-2024,20:15:00,238.12,0.09,21.43,0.0054
10-03-2024,20:30:00,236.55,0.07,16.56,0.0041
10-03-2024,20:45:00,234.56,0.08,18.76,0.0047
10-03-2024,21:00:00,230.12,0.05,11.51,0.0029
10-03-2024,21:15:00,235.12,0.03,7.05,0.0018
10-03-2024,21:30:00,238.9,0.07,16.72,0.0042
10-03-2024,21:45:00,238.72,0.03,7.16,0.0018
10-03-2024,22:00:00,239.13,0.05,11.96,0.003
10-03-2024,22:15:00,236.27,0.08,18.9,0.0047
10-03-2024,22:30:00,234.63,0.06,14.08,0.0035
10-03-2024,22:45:00,236.99,0.07,16.59,0.0041
10-03-2024,23:00:00,237.42,0.06,14.25,0.0036
10-03-2024,23:15:00,238.5,0.04,9.54,0.0024
10-03-2024,23:30:00,234.69,0.09,21.12,0.0053
10-03-2024,23:45:00,236.3,0.05,11.82,0.003
11-03-2024,00:00:00,231.39,0.03,6.94,0.0017
11-03-2024,00:15:00,237.93,0.04,9.52,0.0024
11-03-2024,00:30:00,239.47,0.09,21.55,0.0054
11-03-2024,00:45:00,234.34,0.05,11.72,0.0029
11-03-2024,00:00:00,232.67,0.06,13.96,0.0035
11-03-2024,00:15:00,235.62,0.05,11.78,0.0029
11-03-2024,00:30:00,236.15,0.09,21.25,0.0053
11-03-2024,00:45:00,239.19,0.08,19.14,0.0048
11-03-2024,01:00:00,236.99,0.04,9.48,0.0024
11-03-2024,01:15:00,233.06,0.04,9.32,0.0023
11-03-2024,01:30:00,237.72,0.06,14.26,0.0036
11-03-2024,01:45:00,235.44,0.05,11.77,0.0029
11-03-2024,02:00:00,232.22,0.06,13.93,0.0035
11-03-2024,02:15:00,230.88,0.06,13.85,0.0035
11-03-2024,02:30:00,231.63,0.09,20.85,0.0052
11-03-2024,02:45:00,230.54,0.07,16.14,0.004
11-03-2024,03:00:00,236.83,0.05,11.84,0.003
11-03-2024,03:15:00,234.02,0.08,18.72,0.0047
11-03-2024,03:30:00,230.41,0.05,11.52,0.0029
11-03-2024,03:45:00,235.18,0.06,14.11,0.0035
11-03-2024,04:00:00,237.95,0.07,16.66,0.0042
11-03-2024,04:15:00,237.86,0.09,21.41,0.0054
11-03-2024,04:30:00,233.62,0.09,21.03,0.0053
11-03-2024,04:45:00,236.31,0.1,23.63,0.0059
11-03-2024,05:00:00,230.07,0.06,13.8,0.0035
11-03-2024,05:15:00,231.16,0.1,23.12,0.0058
11-03-2024,05:30:00,230.8,0.05,11.54,0.0029
11-03-2024,05:45:00,233.78,0.05,11.69,0.0029
11-03-2024,06:00:00,234.93,0.03,7.05,0.0018
11-03-2024,06:15:00,232.07,0.09,20.89,0.0052
11-03-2024,06:30:00,238.75,0.06,14.32,0.0036
11-03-2024,06:45:00,238.85,0.04,9.55,0.0024
11-03-2024,07:00:00,236.33,0.03,7.09,0.0018
11-03-2024,07:15:00,235.79,0.09,21.22,0.0053
11-03-2024,07:30:00,237.18,0.04,9.49,0.0024
11-03-2024,07:45:00,237.13,0.09,21.34,0.0053
11-03-2024,08:00:00,240,0.07,16.8,0.0042
11-03-2024,08:15:00,230.4,0.07,16.13,0.004
11-03-2024,08:30:00,236.89,0.05,11.84,0.003
11-03-2024,08:45:00,235,0.1,23.5,0.0059
11-03-2024,09:00:00,238.87,0.05,11.94,0.003
11-03-2024,09:15:00,235.42,0.03,7.06,0.0018
11-03-2024,09:30:00,233.55,0.05,11.68,0.0029
11-03-2024,09:45:00,237.95,0.09,21.42,0.0054
11-03-2024,10:00:00,235.48,0.05,11.77,0.0029
11-03-2024,10:15:00,234.39,0.04,9.38,0.0023
11-03-2024,10:30:00,237.57,0.07,16.63,0.0042
11-03-2024,10:45:00,238.88,0.1,23.89,0.006
11-03-2024,11:00:00,237,0.07,16.59,0.0041
11-03-2024,11:15:00,230.17,0.09,20.72,0.0052
11-03-2024,11:30:00,236.54,0.1,23.65,0.0059
11-03-2024,11:45:00,239.4,0.07,16.76,0.0042
11-03-2024,12:00:00,236.73,0.1,23.67,0.0059
11-03-2024,12:15:00,232.74,0.04,9.31,0.0023
11-03-2024,12:30:00,233.11,0.04,9.32,0.0023
11-03-2024,12:45:00,230.77,0.07,16.15,0.004
11-03-2024,13:00:00,232.24,0.05,11.61,0.0029
11-03-2024,13:15:00,239.93,0.08,19.19,0.0048
11-03-2024,13:30:00,235.73,0.04,9.43,0.0024
11-03-2024,13:45:00,232.49,0.08,18.6,0.0047
11-03-2024,14:00:00,235.45,0.05,11.77,0.0029
11-03-2024,14:15:00,231.63,0.09,20.85,0.0052
11-03-2024,14:30:00,231.35,0.07,16.19,0.004
11-03-2024,14:45:00,231.65,0.09,20.85,0.0052
11-03-2024,15:00:00,231.93,0.06,13.92,0.0035
11-03-2024,15:15:00,231.05,0.03,6.93,0.0017
11-03-2024,15:30:00,239.23,0.07,16.75,0.0042
11-03-2024,15:45:00,236.92,0.06,14.22,0.0036
11-03-2024,16:00:00,232.31,0.09,20.91,0.0052
11-03-2024,16:15:00,233.49,0.1,23.35,0.0058
11-03-2024,16:30:00,233.23,0.09,20.99,0.0052
11-03-2024,16:45:00,238.11,0.1,23.81,0.006
11-03-2024,17:00:00,231.42,0.03,6.94,0.0017
11-03-2024,17:15:00,234.75,0.05,11.74,0.0029
11-03-2024,17:30:00,235.95,0.04,9.44,0.0024
11-03-2024,17:45:00,234.24,0.07,16.4,0.0041
11-03-2024,18:00:00,231.75,0.09,20.86,0.0052
11-03-2024,18:15:00,237.91,0.09,21.41,0.0054
11-03-2024,18:30:00,231,0.03,6.93,0.0017
11-03-2024,18:45:00,232.58,0.06,13.95,0.0035
11-03-2024,19:00:00,230.59,0.07,16.14,0.004
11-03-2024,19:15:00,231.87,0.09,20.87,0.0052
11-03-2024,19:30:00,235.12,0.1,23.51,0.0059
11-03-2024,19:45:00,238.67,0.07,16.71,0.0042
11-03-2024,20:00:00,239.69,0.1,23.97,0.006
11-03-2024,20:15:00,230.9,0.06,13.85,0.0035
11-03-2024,20:30:00,238.19,0.03,7.15,0.0018
11-03-2024,20:45:00,233.52,0.09,21.02,0.0053
11-03-2024,21:00:00,230.76,0.04,9.23,0.0023
11-03-2024,21:15:00,234.09,0.07,16.39,0.0041
11-03-2024,21:30:00,232.16,0.05,11.61,0.0029
11-03-2024,21:45:00,231.26,0.03,6.94,0.0017
11-03-2024,22:00:00,234.62,0.06,14.08,0.0035
11-03-2024,22:15:00,239.97,0.04,9.6,0.0024
11-03-2024,22:30:00,232.49,0.09,20.92,0.0052
11-03-2024,22:45:00,237.94,0.06,14.28,0.0036
11-03-2024,23:00:00,234.14,0.05,11.71,0.0029
11-03-2024,23:15:00,236.55,0.07,16.56,0.0041
11-03-2024,23:30:00,235.08,0.08,18.81,0.0047
11-03-2024,23:45:00,232.87,0.08,18.63,0.0047
12-03-2024,00:00:00,239.23,0.07,16.75,0.0042
12-03-2024,00:15:00,233.05,0.06,13.98,0.0035
12-03-2024,00:30:00,232.04,0.08,18.56,0.0046
12-03-2024,00:45:00,235.05,0.09,21.15,0.0053
12-03-2024,00:00:00,234.84,0.05,11.74,0.0029
12-03-2024,00:15:00,239.58,0.08,19.17,0.0048
12-03-2024,00:30:00,235.85,0.04,9.43,0.0024
12-03-2024,00:45:00,234.04,0.05,11.7,0.0029
12-03-2024,01:00:00,239.71,0.08,19.18,0.0048
12-03-2024,01:15:00,231.68,0.09,20.85,0.0052
12-03-2024,01:30:00,234.64,0.05,11.73,0.0029
12-03-2024,01:45:00,237.41,0.08,18.99,0.0047
12-03-2024,02:00:00,230.33,0.1,23.03,0.0058
12-03-2024,02:15:00,230.07,0.03,6.9,0.0017
12-03-2024,02:30:00,232.51,0.1,23.25,0.0058
12-03-2024,02:45:00,236.38,0.09,21.27,0.0053
12-03-2024,03:00:00,231.62,0.08,18.53,0.0046
12-03-2024,03:15:00,239.12,0.07,16.74,0.0042
12-03-2024,03:30:00,237.68,0.09,21.39,0.0053
12-03-2024,03:45:00,230.87,0.1,23.09,0.0058
12-03-2024,04:00:00,238.67,0.09,21.48,0.0054
12-03-2024,04:15:00,234.3,0.07,16.4,0.0041
12-03-2024,04:30:00,231.2,0.08,18.5,0.0046
12-03-2024,04:45:00,234.46,0.07,16.41,0.0041
12-03-2024,05:00:00,232.56,0.07,16.28,0.0041
12-03-2024,05:15:00,236.56,0.03,7.1,0.0018
12-03-2024,05:30:00,233.42,0.03,7,0.0018
12-03-2024,05:45:00,238.51,0.04,9.54,0.0024
12-03-2024,06:00:00,238.98,0.04,9.56,0.0024
12-03-2024,06:15:00,235.26,0.09,21.17,0.0053
12-03-2024,06:30:00,230.3,0.04,9.21,0.0023
12-03-2024,06:45:00,236.72,0.09,21.3,0.0053
12-03-2024,07:00:00,237.18,0.07,16.6,0.0042
12-03-2024,07:15:00,239.01,0.05,11.95,0.003
12-03-2024,07:30:00,231.93,0.04,9.28,0.0023
12-03-2024,07:45:00,230.58,0.08,18.45,0.0046
12-03-2024,08:00:00,233.78,0.09,21.04,0.0053
12-03-2024,08:15:00,232.13,0.06,13.93,0.0035
12-03-2024,08:30:00,236.12,0.06,14.17,0.0035
12-03-2024,08:45:00,238.27,0.03,7.15,0.0018
12-03-2024,09:00:00,234.47,0.1,23.45,0.0059
12-03-2024,09:15:00,236.37,0.06,14.18,0.0035
12-03-2024,09:30:00,239.8,0.07,16.79,0.0042
12-03-2024,09:45:00,233.14,0.04,9.33,0.0023
12-03-2024,10:00:00,236.35,0.07,16.54,0.0041
12-03-2024,10:15:00,238.6,0.05,11.93,0.003
12-03-2024,10:30:00,236.6,0.08,18.93,0.0047
12-03-2024,10:45:00,234.94,0.04,9.4,0.0024
12-03-2024,11:00:00,237.34,0.08,18.99,0.0047
12-03-2024,11:15:00,239.46,0.03,7.18,0.0018
12-03-2024,11:30:00,234.46,0.03,7.03,0.0018
12-03-2024,11:45:00,233.61,0.05,11.68,0.0029
12-03-2024,12:00:00,239.11,0.07,16.74,0.0042
12-03-2024,12:15:00,237.76,0.09,21.4,0.0053
12-03-2024,12:30:00,230.03,0.05,11.5,0.0029
12-03-2024,12:45:00,239.37,0.08,19.15,0.0048
12-03-2024,13:00:00,232.63,0.09,20.94,0.0052
12-03-2024,13:15:00,235.23,0.04,9.41,0.0024
12-03-2024,13:30:00,236.32,0.03,7.09,0.0018
12-03-2024,13:45:00,230.04,0.04,9.2,0.0023
12-03-2024,14:00:00,239.87,0.05,11.99,0.003
12-03-2024,14:15:00,239.95,0.05,12,0.003
12-03-2024,14:30:00,231.95,0.04,9.28,0.0023
12-03-2024,14:45:00,239.87,0.08,19.19,0.0048
12-03-2024,15:00:00,234.09,0.05,11.7,0.0029
12-03-2024,15:15:00,238.36,0.1,23.84,0.006
12-03-2024,15:30:00,232.35,0.04,9.29,0.0023
12-03-2024,15:45:00,232.52,0.05,11.63,0.0029
12-03-2024,16:00:00,235.95,0.07,16.52,0.0041
12-03-2024,16:15:00,239.99,0.09,21.6,0.0054
12-03-2024,16:30:00,233.13,0.05,11.66,0.0029
12-03-2024,16:45:00,230.3,0.05,11.52,0.0029
12-03-2024,17:00:00,237.1,0.08,18.97,0.0047
12-03-2024,17:15:00,232.58,0.05,11.63,0.0029
12-03-2024,17:30:00,236.44,0.07,16.55,0.0041
12-03-2024,17:45:00,239.14,0.06,14.35,0.0036
12-03-2024,18:00:00,237.61,0.04,9.5,0.0024
12-03-2024,18:15:00,231.05,0.1,23.11,0.0058
12-03-2024,18:30:00,234.54,0.08,18.76,0.0047
12-03-2024,18:45:00,237.5,0.04,9.5,0.0024
12-03-2024,19:00:00,234.04,0.07,16.38,0.0041
12-03-2024,19:15:00,232.73,0.07,16.29,0.0041
12-03-2024,19:30:00,235.53,0.08,18.84,0.0047
12-03-2024,19:45:00,238.83,0.03,7.16,0.0018
12-03-2024,20:00:00,237.97,0.07,16.66,0.0042
12-03-2024,20:15:00,232.75,0.1,23.28,0.0058
12-03-2024,20:30:00,233.42,0.09,21.01,0.0053
12-03-2024,20:45:00,235.73,0.08,18.86,0.0047
12-03-2024,21:00:00,238.65,0.04,9.55,0.0024
12-03-2024,21:15:00,230.93,0.05,11.55,0.0029
12-03-2024,21:30:00,232.59,0.09,20.93,0.0052
12-03-2024,21:45:00,235.99,0.09,21.24,0.0053
12-03-2024,22:00:00,231.03,0.03,6.93,0.0017
12-03-2024,22:15:00,234.47,0.1,23.45,0.0059
12-03-2024,22:30:00,233.64,0.07,16.35,0.0041
12-03-2024,22:45:00,235.06,0.06,14.1,0.0035
12-03-2024,23:00:00,234.95,0.07,16.45,0.0041
12-03-2024,23:15:00,237.07,0.04,9.48,0.0024
12-03-2024,23:30:00,232.07,0.06,13.92,0.0035
12-03-2024,23:45:00,236.12,0.09,21.25,0.0053
13-03-2024,00:00:00,237.24,0.08,18.98,0.0047
13-03-2024,00:15:00,233.86,0.08,18.71,0.0047
13-03-2024,00:30:00,235.98,0.06,14.16,0.0035
13-03-2024,00:45:00,231.01,0.09,20.79,0.0052
13-03-2024,00:00:00,232.75,0.06,13.96,0.0035
13-03-2024,00:15:00,232.66,0.04,9.31,0.0023
13-03-2024,00:30:00,238.45,0.08,19.08,0.0048
13-03-2024,00:45:00,238.26,0.04,9.53,0.0024
13-03-2024,01:00:00,232.68,0.07,16.29,0.0041
13-03-2024,01:15:00,234.04,0.08,18.72,0.0047
13-03-2024,01:30:00,234.94,0.04,9.4,0.0024
13-03-2024,01:45:00,230.78,0.05,11.54,0.0029
13-03-2024,02:00:00,234.42,0.08,18.75,0.0047
13-03-2024,02:15:00,235.37,0.04,9.41,0.0024
13-03-2024,02:30:00,230.42,0.08,18.43,0.0046
13-03-2024,02:45:00,235.98,0.08,18.88,0.0047
13-03-2024,03:00:00,233.52,0.06,14.01,0.0035
13-03-2024,03:15:00,232.27,0.08,18.58,0.0046
13-03-2024,03:30:00,239.71,0.07,16.78,0.0042
13-03-2024,03:45:00,237.76,0.04,9.51,0.0024
13-03-2024,04:00:00,230.18,0.03,6.91,0.0017
13-03-2024,04:15:00,237.05,0.05,11.85,0.003
13-03-2024,04:30:00,236.18,0.06,14.17,0.0035
13-03-2024,04:45:00,239.81,0.08,19.18,0.0048
13-03-2024,05:00:00,239.45,0.07,16.76,0.0042
13-03-2024,05:15:00,233.12,0.05,11.66,0.0029
13-03-2024,05:30:00,234.79,0.08,18.78,0.0047
13-03-2024,05:45:00,233.58,0.09,21.02,0.0053
13-03-2024,06:00:00,231.99,0.06,13.92,0.0035
13-03-2024,06:15:00,230.61,0.06,13.84,0.0035
13-03-2024,06:30:00,237.49,0.07,16.62,0.0042
13-03-2024,06:45:00,239.61,0.08,19.17,0.0048
13-03-2024,07:00:00,231.46,0.07,16.2,0.004
13-03-2024,07:15:00,239.2,0.07,16.74,0.0042
13-03-2024,07:30:00,238.97,0.08,19.12,0.0048
13-03-2024,07:45:00,237.19,0.08,18.98,0.0047
13-03-2024,08:00:00,238.73,0.06,14.32,0.0036
13-03-2024,08:15:00,237.17,0.06,14.23,0.0036
13-03-2024,08:30:00,237.37,0.03,7.12,0.0018
13-03-2024,08:45:00,232.35,0.03,6.97,0.0017
13-03-2024,09:00:00,235.55,0.05,11.78,0.0029
13-03-2024,09:15:00,236.7,0.08,18.94,0.0047
13-03-2024,09:30:00,239.36,0.1,23.94,0.006
13-03-2024,09:45:00,233.16,0.03,6.99,0.0017
13-03-2024,10:00:00,234.51,0.05,11.73,0.0029
13-03-2024,10:15:00,237.91,0.04,9.52,0.0024
13-03-2024,10:30:00,231.6,0.07,16.21,0.0041
13-03-2024,10:45:00,232.46,0.05,11.62,0.0029
13-03-2024,11:00:00,238.24,0.04,9.53,0.0024
13-03-2024,11:15:00,230.17,0.03,6.91,0.0017
13-03-2024,11:30:00,239.45,0.05,11.97,0.003
13-03-2024,11:45:00,237.92,0.06,14.28,0.0036
13-03-2024,12:00:00,233.12,0.07,16.32,0.0041
13-03-2024,12:15:00,234.89,0.03,7.05,0.0018
13-03-2024,12:30:00,236.45,0.07,16.55,0.0041
13-03-2024,12:45:00,237.87,0.05,11.89,0.003
13-03-2024,13:00:00,231.17,0.04,9.25,0.0023
13-03-2024,13:15:00,235.11,0.08,18.81,0.0047
13-03-2024,13:30:00,237.64,0.05,11.88,0.003
13-03-2024,13:45:00,234.18,0.06,14.05,0.0035
13-03-2024,14:00:00,230.51,0.07,16.14,0.004
13-03-2024,14:15:00,233.81,0.09,21.04,0.0053
13-03-2024,14:30:00,231.76,0.1,23.18,0.0058
13-03-2024,14:45:00,235.4,0.08,18.83,0.0047
13-03-2024,15:00:00,236.74,0.07,16.57,0.0041
13-03-2024,15:15:00,232.33,0.06,13.94,0.0035
13-03-2024,15:30:00,230.34,0.07,16.12,0.004
13-03-2024,15:45:00,239.39,0.08,19.15,0.0048
13-03-2024,16:00:00,238.6,0.06,14.32,0.0036
13-03-2024,16:15:00,238.66,0.09,21.48,0.0054
13-03-2024,16:30:00,231.14,0.04,9.25,0.0023
13-03-2024,16:45:00,233.98,0.08,18.72,0.0047
13-03-2024,17:00:00,237.28,0.08,18.98,0.0047
13-03-2024,17:15:00,239.66,0.08,19.17,0.0048
13-03-2024,17:30:00,234.43,0.04,9.38,0.0023
13-03-2024,17:45:00,237.61,0.05,11.88,0.003
13-03-2024,18:00:00,232.9,0.07,16.3,0.0041
13-03-2024,18:15:00,235.27,0.09,21.17,0.0053
13-03-2024,18:30:00,232.77,0.03,6.98,0.0017
13-03-2024,18:45:00,236.34,0.07,16.54,0.0041
13-03-2024,19:00:00,239.87,0.04,9.59,0.0024
13-03-2024,19:15:00,235.63,0.08,18.85,0.0047
13-03-2024,19:30:00,230.53,0.06,13.83,0.0035
13-03-2024,19:45:00,235.99,0.03,7.08,0.0018
13-03-2024,20:00:00,230.14,0.05,11.51,0.0029
13-03-2024,20:15:00,230.59,0.04,9.22,0.0023
13-03-2024,20:30:00,239.36,0.09,21.54,0.0054
13-03-2024,20:45:00,230.6,0.06,13.84,0.0035
13-03-2024,21:00:00,238.38,0.07,16.69,0.0042
13-03-2024,21:15:00,237.96,0.08,19.04,0.0048
13-03-2024,21:30:00,237.55,0.05,11.88,0.003
13-03-2024,21:45:00,236.57,0.07,16.56,0.0041
13-03-2024,22:00:00,239.32,0.05,11.97,0.003
13-03-2024,22:15:00,231.32,0.06,13.88,0.0035
13-03-2024,22:30:00,238.45,0.05,11.92,0.003
13-03-2024,22:45:00,239.43,0.06,14.37,0.0036
13-03-2024,23:00:00,237.04,0.08,18.96,0.0047
13-03-2024,23:15:00,230.04,0.08,18.4,0.0046
13-03-2024,23:30:00,233.38,0.06,14,0.0035
13-03-2024,23:45:00,236.58,0.08,18.93,0.0047
14-03-2024,00:00:00,237.63,0.07,16.63,0.0042
14-03-2024,00:15:00,230.43,0.09,20.74,0.0052
14-03-2024,00:30:00,239.54,0.08,19.16,0.0048
14-03-2024,00:45:00,235.58,0.09,21.2,0.0053
14-03-2024,00:00:00,237.71,0.1,23.77,0.0059
14-03-2024,00:15:00,232.4,0.06,13.94,0.0035
14-03-2024,00:30:00,234.34,0.07,16.4,0.0041
14-03-2024,00:45:00,234.59,0.07,16.42,0.0041
14-03-2024,01:00:00,230.74,0.04,9.23,0.0023
14-03-2024,01:15:00,230.39,0.09,20.74,0.0052
14-03-2024,01:30:00,234.45,0.04,9.38,0.0023
14-03-2024,01:45:00,238.66,0.05,11.93,0.003
14-03-2024,02:00:00,235.56,0.06,14.13,0.0035
14-03-2024,02:15:00,237.88,0.05,11.89,0.003
14-03-2024,02:30:00,238.45,0.04,9.54,0.0024
14-03-2024,02:45:00,238.82,0.09,21.49,0.0054
14-03-2024,03:00:00,233.88,0.06,14.03,0.0035
14-03-2024,03:15:00,232,0.05,11.6,0.0029
14-03-2024,03:30:00,235.08,0.06,14.1,0.0035
14-03-2024,03:45:00,236.22,0.09,21.26,0.0053
14-03-2024,04:00:00,238.7,0.04,9.55,0.0024
14-03-2024,04:15:00,238.06,0.03,7.14,0.0018
14-03-2024,04:30:00,234.58,0.07,16.42,0.0041
14-03-2024,04:45:00,231.67,0.04,9.27,0.0023
14-03-2024,05:00:00,232.49,0.04,9.3,0.0023
14-03-2024,05:15:00,235.04,0.04,9.4,0.0024
14-03-2024,05:30:00,238.54,0.06,14.31,0.0036
14-03-2024,05:45:00,236.03,0.09,21.24,0.0053
14-03-2024,06:00:00,230.22,0.07,16.12,0.004
14-03-2024,06:15:00,231.25,0.04,9.25,0.0023
14-03-2024,06:30:00,235.06,0.08,18.8,0.0047
14-03-2024,06:45:00,239.94,0.1,23.99,0.006
14-03-2024,07:00:00,231.68,0.04,9.27,0.0023
14-03-2024,07:15:00,238.54,0.04,9.54,0.0024
14-03-2024,07:30:00,234.2,0.04,9.37,0.0023
14-03-2024,07:45:00,239.01,0.05,11.95,0.003
14-03-2024,08:00:00,239.95,0.05,12,0.003
14-03-2024,08:15:00,232.27,0.03,6.97,0.0017
14-03-2024,08:30:00,235.02,0.09,21.15,0.0053
14-03-2024,08:45:00,233.31,0.08,18.66,0.0047
14-03-2024,09:00:00,237.12,0.04,9.48,0.0024
14-03-2024,09:15:00,233.89,0.05,11.69,0.0029
14-03-2024,09:30:00,231.85,0.09,20.87,0.0052
14-03-2024,09:45:00,238.03,0.03,7.14,0.0018
14-03-2024,10:00:00,231.41,0.03,6.94,0.0017
14-03-2024,10:15:00,232.97,0.03,6.99,0.0017
14-03-2024,10:30:00,231.63,0.04,9.27,0.0023
14-03-2024,10:45:00,234.95,0.09,21.15,0.0053
14-03-2024,11:00:00,239.86,0.04,9.59,0.0024
14-03-2024,11:15:00,230.45,0.08,18.44,0.0046
14-03-2024,11:30:00,237.88,0.05,11.89,0.003
14-03-2024,11:45:00,232.1,0.08,18.57,0.0046
14-03-2024,12:00:00,230.63,0.07,16.14,0.004
14-03-2024,12:15:00,230.36,0.08,18.43,0.0046
14-03-2024,12:30:00,233.55,0.06,14.01,0.0035
14-03-2024,12:45:00,234.72,0.04,9.39,0.0023
14-03-2024,13:00:00,233.92,0.08,18.71,0.0047
14-03-2024,13:15:00,237.38,0.05,11.87,0.003
14-03-2024,13:30:00,234.56,0.08,18.76,0.0047
14-03-2024,13:45:00,233.24,0.05,11.66,0.0029
14-03-2024,14:00:00,233.99,0.04,9.36,0.0023
14-03-2024,14:15:00,236.49,0.09,21.28,0.0053
14-03-2024,14:30:00,233.53,0.08,18.68,0.0047
14-03-2024,14:45:00,234.18,0.07,16.39,0.0041
14-03-2024,15:00:00,231.37,0.05,11.57,0.0029
14-03-2024,15:15:00,231.95,0.07,16.24,0.0041
14-03-2024,15:30:00,234.33,0.07,16.4,0.0041
14-03-2024,15:45:00,234.55,0.05,11.73,0.0029
14-03-2024,16:00:00,231.04,0.06,13.86,0.0035
14-03-2024,16:15:00,232.61,0.07,16.28,0.0041
14-03-2024,16:30:00,237,0.07,16.59,0.0041
14-03-2024,16:45:00,233.43,0.05,11.67,0.0029
14-03-2024,17:00:00,237.58,0.1,23.76,0.0059
14-03-2024,17:15:00,234.52,0.08,18.76,0.0047
14-03-2024,17:30:00,239.25,0.08,19.14,0.0048
14-03-2024,17:45:00,237.47,0.08,19,0.0047
14-03-2024,18:00:00,230.99,0.03,6.93,0.0017
14-03-2024,18:15:00,232.14,0.05,11.61,0.0029
14-03-2024,18:30:00,239.6,0.08,19.17,0.0048
14-03-2024,18:45:00,233.27,0.06,14,0.0035
14-03-2024,19:00:00,236.38,0.09,21.27,0.0053
14-03-2024,19:15:00,237.99,0.03,7.14,0.0018
14-03-2024,19:30:00,237,0.09,21.33,0.0053
14-03-2024,19:45:00,239.1,0.08,19.13,0.0048
14-03-2024,20:00:00,238.69,0.1,23.87,0.006
14-03-2024,20:15:00,231.15,0.08,18.49,0.0046
14-03-2024,20:30:00,232.48,0.09,20.92,0.0052
14-03-2024,20:45:00,235.53,0.09,21.2,0.0053
14-03-2024,21:00:00,231.97,0.06,13.92,0.0035
14-03-2024,21:15:00,238.98,0.1,23.9,0.006
14-03-2024,21:30:00,238.25,0.06,14.29,0.0036
14-03-2024,21:45:00,239.12,0.07,16.74,0.0042
14-03-2024,22:00:00,235.38,0.08,18.83,0.0047
14-03-2024,22:15:00,232.53,0.07,16.28,0.0041
14-03-2024,22:30:00,238.6,0.08,19.09,0.0048
14-03-2024,22:45:00,236.46,0.09,21.28,0.0053
14-03-2024,23:00:00,239.99,0.09,21.6,0.0054
14-03-2024,23:15:00,237.62,0.05,11.88,0.003
14-03-2024,23:30:00,232.58,0.05,11.63,0.0029
14-03-2024,23:45:00,237.95,0.04,9.52,0.0024
15-03-2024,00:00:00,238.58,0.04,9.54,0.0024
15-03-2024,00:15:00,238.56,0.03,7.16,0.0018
15-03-2024,00:30:00,237.26,0.03,7.12,0.0018
15-03-2024,00:45:00,234.24,0.09,21.08,0.0053
15-03-2024,00:00:00,239.78,0.07,16.78,0.0042
